data_format,development_key,status,year_completed,clue_small_area,clue_block,street_address,property_id,property_id_2,property_id_3,property_id_4,property_id_5,floors_above,resi_dwellings,studio_dwe,one_bdrm_dwe,two_bdrm_dwe,three_bdrm_dwe,student_apartments,student_beds,student_accommodation_units,institutional_accom_beds,hotel_rooms,serviced_apartments,hotels_serviced_apartments,hostel_beds,childcare_places,office_flr,retail_flr,industrial_flr,storage_flr,education_flr,hospital_flr,recreation_flr,publicdispaly_flr,community_flr,car_spaces,bike_spaces,town_planning_application,longitude,latitude,geopoint
Post May 16,X000153,COMPLETED,2017,Melbourne (CBD),61,617-639 Lonsdale Street MELBOURNE VIC 3000,105718,,,,,54,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0,0,0,0,0,0,0,0,0,TPM-2009-47,144.9536247,-37.81542152,"{'lon': 144.9536247, 'lat': -37.81542152}"
Post May 16,X001520,COMPLETED,2017,Docklands,1108,889-897 Collins Street DOCKLANDS VIC 3008,667601,,,,,24,239,0,97,130,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPM-2014-50,144.9418979,-37.82120905,"{'lon': 144.9418979, 'lat': -37.82120905}"
Post May 16,X000066,COMPLETED,2017,Melbourne (CBD),28,35-47 Spring Street MELBOURNE VIC 3000,108978,,,,,45,270,0,86,139,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,277,82,TPM-2011-35,144.9739482,-37.81419757,"{'lon': 144.9739482, 'lat': -37.81419757}"
Post May 16,X000609,COMPLETED,2017,West Melbourne (Residential),441,171-175 Rosslyn Street WEST MELBOURNE VIC 3003,528898,,,,,5,18,0,12,6,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,11,4,TP-2013-12/A,144.9490732,-37.80971674,"{'lon': 144.9490732, 'lat': -37.80971674}"
Post May 16,X001179,COMPLETED,2017,Carlton,212,481-495 Rathdowne Street CARLTON VIC 3053,632639,,,,,9,143,8,70,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,44,TPM-2014-49,144.9706899,-37.79418146,"{'lon': 144.9706899, 'lat': -37.79418146}"
Post May 16,X001034,COMPLETED,2017,Docklands,1105,17-27 Village Street DOCKLANDS VIC 3008,636574,,,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45712,1982,0,0,0,0,0,0,0,66,0,TPD-2013-18,144.950436,-37.82110552,"{'lon': 144.950436, 'lat': -37.82110552}"
Post May 16,X000739,COMPLETED,2017,Southbank,736,42-48 Balston Street SOUTHBANK VIC 3006,559332,,,,,37,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPM-2012-3,144.9624854,-37.82673378,"{'lon': 144.9624854, 'lat': -37.82673378}"
Post May 16,X001505,COMPLETED,2017,Docklands,1108,869-883 Collins Street DOCKLANDS VIC 3008,667600,,,,,24,222,0,98,111,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPM-2014-50,144.9429799,-37.82148719,"{'lon': 144.9429799, 'lat': -37.82148719}"
Post May 16,X1111112,COMPLETED,2014,Carlton,212,515-545 Rathdowne Street CARLTON VIC 3053,632536,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPM-2012-40,144.9709208,-37.79299502,"{'lon': 144.9709208, 'lat': -37.79299502}"
Post May 16,X000423,COMPLETED,2017,Carlton,265,139-155 Queensberry Street CARLTON VIC 3053,107867,,,,,15,193,0,110,73,10,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,138,72,TP-2012-1044,144.9639247,-37.8049342,"{'lon': 144.9639247, 'lat': -37.8049342}"
Post May 16,X000764,COMPLETED,2017,Melbourne (Remainder),760,497-503 St Kilda Road MELBOURNE VIC 3004,108642,,,,,20,245,12,197,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,270,TPM-2013-23,144.9790766,-37.84331753,"{'lon': 144.9790766, 'lat': -37.84331753}"
Post May 16,X001515,COMPLETED,2017,North Melbourne,334,"275 Abbotsford Street, NORTH MELBOURNE, 3051",100483,100046,100047,100045,,5,92,0,62,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,86,TP-2014-1124,144.9454485,-37.80089104,"{'lon': 144.9454485, 'lat': -37.80089104}"
Post May 16,X000297,COMPLETED,2017,Melbourne (CBD),105,442-450 Elizabeth Street MELBOURNE VIC 3000,103301,,,,,70,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,90,178,TPM-2011-42,144.9608587,-37.80830802,"{'lon': 144.9608587, 'lat': -37.80830802}"
Post May 16,X000443,COMPLETED,2017,North Melbourne,303,243-251 Flemington Road NORTH MELBOURNE VIC 3051,103859,,,,,4,19,0,12,4,3,0,0,0,0,0,0,0,0,100,0,0,0,0,0,380,115,0,0,47,14,TP-2011-652/B,144.9467092,-37.79355906,"{'lon': 144.9467092, 'lat': -37.79355906}"
Post May 16,X001189,COMPLETED,2017,Docklands,1108,91 Geographe Street DOCKLANDS VIC 3008,678346,,,,,4,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,TP-2014-1115,144.945159,-37.81982955,"{'lon': 144.945159, 'lat': -37.81982955}"
Post May 16,X000925,COMPLETED,2017,Southbank,810,1-13 Balston Street SOUTHBANK VIC 3006,608820,,,,,47,557,1,336,169,51,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,TPM-2007-21/B,144.9616413,-37.82517164,"{'lon': 144.9616413, 'lat': -37.82517164}"
Post May 16,X000264,COMPLETED,2017,Melbourne (CBD),95,75-89 A'Beckett Street MELBOURNE VIC 3000,103304,,,,,55,465,0,167,256,42,0,0,0,0,0,0,0,0,0,418,1004,0,0,0,0,0,0,0,96,58,TPM-2013-16,144.9613345,-37.80933725,"{'lon': 144.9613345, 'lat': -37.80933725}"
Post May 16,X000419,COMPLETED,2017,Carlton,264,28-44 Bouverie Street CARLTON VIC 3053,661088,,,,,20,216,0,105,109,2,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,7,77,TPM-2013-20,144.9619847,-37.80566315,"{'lon': 144.9619847, 'lat': -37.80566315}"
Post May 16,X001524,COMPLETED,2017,Parkville,928,51-55 Galada Avenue PARKVILLE VIC 3052,684098,,612700,,,13,81,0,37,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,94,TPM-2015-9,144.9395934,-37.78035557,"{'lon': 144.9395934, 'lat': -37.78035557}"
Post May 16,X000033,COMPLETED,2016,Melbourne (CBD),17,10-20 Oliver Lane MELBOURNE VIC 3000,107003,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TP-2014-202,144.9702935,-37.81614879,"{'lon': 144.9702935, 'lat': -37.81614879}"
Post May 16,X001556,COMPLETED,2017,Carlton,266,RMIT 17-25 Lygon Street CARLTON VIC 3053,106080,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,TP-2016-592,144.9656692,-37.80637338,"{'lon': 144.9656692, 'lat': -37.80637338}"
Post May 16,X000687,COMPLETED,2018,East Melbourne,615,126-158 Clarendon Street EAST MELBOURNE VIC 3002,102007,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,TP-2014-491,144.9841024,-37.812282,"{'lon': 144.9841024, 'lat': -37.812282}"
Post May 16,X000509,COMPLETED,2018,North Melbourne,362,529-533 Elizabeth Street MELBOURNE VIC 3000,103236,103238,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7314,114,0,0,2491,0,0,0,0,66,50,TP-2014-274,144.9586111,-37.80566944,"{'lon': 144.9586111, 'lat': -37.80566944}"
Post May 16,X001174,COMPLETED,2018,North Melbourne,336,241-247 Dryburgh Street NORTH MELBOURNE VIC 3051,102826,,,,,5,44,5,32,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TP-2014-1054,144.943494,-37.80068572,"{'lon': 144.943494, 'lat': -37.80068572}"
Post May 16,X001578,COMPLETED,2018,Docklands,1105,43 Village Street DOCKLANDS VIC 3008,646789,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,179,0,0,0,0,0,0,0,20,0,TP-2012-787/C,144.9499937,-37.82027313,"{'lon': 144.9499937, 'lat': -37.82027313}"
Post May 16,X000567,COMPLETED,2018,West Melbourne (Residential),410,109-129 Ireland Street WEST MELBOURNE VIC 3003,105083,,,,,10,160,0,62,98,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,114,69,TP-2014-843/A,144.9423605,-37.80667984,"{'lon': 144.9423605, 'lat': -37.80667984}"
Post May 16,X001233,COMPLETED,2018,Melbourne (CBD),103,229-241 Franklin Street MELBOURNE VIC 3000,104088,,,,,24,0,0,0,0,0,333,691,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,TP-2015-580,144.9571019,-37.80970685,"{'lon': 144.9571019, 'lat': -37.80970685}"
Post May 16,X001181,COMPLETED,2018,South Yarra,861,157-159 Domain Road SOUTH YARRA VIC 3141,102502,,,,,4,12,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TP-2014-1084,144.9814521,-37.83428465,"{'lon': 144.9814521, 'lat': -37.83428465}"
Post May 16,X001243,COMPLETED,2018,Melbourne (CBD),24,359-373 Collins Street MELBOURNE VIC 3000,102092,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,0,0,0,0,0,0,0,0,TP-2015-800,144.9624424,-37.81728405,"{'lon': 144.9624424, 'lat': -37.81728405}"
Post May 16,X000582,COMPLETED,2018,West Melbourne (Residential),422,621-643 King Street WEST MELBOURNE VIC 3003,109722,104777,,,,6,82,0,25,47,10,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,200,103,57,TP-2014-200,144.9481264,-37.80554699,"{'lon': 144.9481264, 'lat': -37.80554699}"
Post May 16,X0001806,COMPLETED,2018,Parkville,928,110-114 Cade Way PARKVILLE VIC 3052,653560,,,,,13,114,0,37,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,172,TPM-2011-27,144.9390243,-37.77894217,"{'lon': 144.9390243, 'lat': -37.77894217}"
Post May 16,X0001600,COMPLETED,2018,Kensington,539,71-113 Hobsons Road KENSINGTON VIC 3031,104830,,,,,7,176,0,58,114,4,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,207,0,TP-2013-87/B,144.9164558,-37.79617684,"{'lon': 144.9164558, 'lat': -37.79617684}"
Post May 16,X001275,COMPLETED,2018,North Melbourne,353,80 Chapman Street NORTH MELBOURNE VIC 3051,101847,,,,,3,7,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,TP-2015-524,144.9477744,-37.79521765,"{'lon': 144.9477744, 'lat': -37.79521765}"
Post May 16,X000274,COMPLETED,2018,Melbourne (CBD),97,9-23 MacKenzie Street MELBOURNE VIC 3000,106367,,,,,37,473,0,214,239,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,123,523,TPM-2014-11,144.9673949,-37.80768169,"{'lon': 144.9673949, 'lat': -37.80768169}"
Post May 16,X000543,COMPLETED,2018,North Melbourne,377,46 Villiers Street NORTH MELBOURNE VIC 3051,109862,,,,,8,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,TP-2010-331,144.9534594,-37.79954565,"{'lon': 144.9534594, 'lat': -37.79954565}"
Post May 16,X001339,COMPLETED,2018,Docklands,1110,120 Pearl River Road DOCKLANDS VIC 3008,620301,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450,0,0,0,0,9475,0,0,0,0,TP-2015-1090,144.9365878,-37.81185827,"{'lon': 144.9365878, 'lat': -37.81185827}"
Post May 16,X001552,COMPLETED,2019,North Melbourne,375,1-3 Flemington Road NORTH MELBOURNE VIC 3051,103809,107520,,,,22,0,0,0,0,0,453,581,581,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,104,TP-2016-425,144.9563476,-37.80135185,"{'lon': 144.9563476, 'lat': -37.80135185}"
Post May 16,X001112,COMPLETED,2019,Docklands,1109,387-395 Docklands Drive DOCKLANDS VIC 3008,601814,,,,,18,170,0,106,64,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,89,0,TPD-2012-41/A,144.9408371,-37.81401982,"{'lon': 144.9408371, 'lat': -37.81401982}"
Post May 16,X0004403,COMPLETED,2019,Melbourne (CBD),56,206-218 Bourke Street MELBOURNE VIC 3000,101202,101203,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5033,0,0,0,0,0,0,0,0,0,0,TP-2018-473,144.9668682,-37.81267467,"{'lon': 144.9668682, 'lat': -37.81267467}"
Post May 16,X0001653,COMPLETED,2019,South Yarra,862,1-23 Millswyn Street SOUTH YARRA VIC 3141,106621,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TP-2012-893/B,144.9797998,-37.83724239,"{'lon': 144.9797998, 'lat': -37.83724239}"
Post May 16,X001242,COMPLETED,2019,Parkville,902,535-541 Royal Parade PARKVILLE VIC 3052,108522,,,,,3,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TP-2015-577,144.9591657,-37.77940246,"{'lon': 144.9591657, 'lat': -37.77940246}"
Post May 16,X000456,COMPLETED,2019,North Melbourne,319,101-133 Canning Street NORTH MELBOURNE VIC 3051,106292,,,,,16,209,0,27,95,87,0,0,0,0,0,0,0,0,0,653,5953,0,0,0,0,0,0,0,700,136,TPM-2011-18/B,144.9406804,-37.79624077,"{'lon': 144.9406804, 'lat': -37.79624077}"
Post May 16,X001514,COMPLETED,2019,North Melbourne,319,101-133 Canning Street NORTH MELBOURNE VIC 3051,106292,,,,,10,83,0,12,51,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPM-2011-18/B,144.9406804,-37.79624077,"{'lon': 144.9406804, 'lat': -37.79624077}"
Post May 16,X000693,COMPLETED,2019,East Melbourne,620,262-304 Albert Street EAST MELBOURNE VIC 3002,109653,,,,,17,273,0,83,124,66,0,0,0,0,0,0,0,50,0,1087,0,0,0,0,0,450,0,0,478,301,TPM-2013-17,144.9817267,-37.80962534,"{'lon': 144.9817267, 'lat': -37.80962534}"
Post May 16,X001550,COMPLETED,2019,Southbank,739,33-43 Sturt Street SOUTHBANK VIC 3006,620273,606476,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,5079,0,0,0,0,0,0,TP-2016-665,144.9674047,-37.8245458,"{'lon': 144.9674047, 'lat': -37.8245458}"
Post May 16,X0002213,COMPLETED,2019,Parkville,903,Ridley College 168-180 The Avenue PARKVILLE VIC 3052,100617,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TP-2017-520,144.9577256,-37.78363441,"{'lon': 144.9577256, 'lat': -37.78363441}"
Post May 16,X001533,COMPLETED,2019,Southbank,812,35-41 City Road SOUTHBANK VIC 3006,110351,110352,,,,24,0,0,0,0,0,0,0,0,0,345,0,345,0,0,4426,0,0,0,0,0,0,0,0,125,0,TP-2016-557,144.9666706,-37.82185275,"{'lon': 144.9666706, 'lat': -37.82185275}"
Post May 16,X001561,COMPLETED,2019,Parkville,927,"65-71 Manningham Street, Parkville, 3052",106393,106395,106394,106396,,4,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,TP-2016-377/A,144.941643,-37.78644011,"{'lon': 144.941643, 'lat': -37.78644011}"
Post May 16,X0004800,COMPLETED,2019,Parkville,906,"271 Royal Parade, Parkville, 3052",108497,,,,,6,0,0,0,0,0,326,367,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,132,TP-2017-222,144.9582816,-37.78723883,"{'lon': 144.9582816, 'lat': -37.78723883}"
Post May 16,X000619,COMPLETED,2019,West Melbourne (Residential),444,83-113 Batman Street WEST MELBOURNE VIC 3003,100852,,,,,21,169,0,91,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPM-2012-4/A,144.9499131,-37.81159519,"{'lon': 144.9499131, 'lat': -37.81159519}"
Post May 16,X0002604,COMPLETED,2019,Melbourne (CBD),35,252 Collins Street MELBOURNE VIC 3000,102145,,,,,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,340,561,0,59,0,0,0,0,0,0,0,TP-2017-662,144.9654066,-37.81548303,"{'lon': 144.9654066, 'lat': -37.81548303}"
Post May 16,X001383,COMPLETED,2019,Melbourne (CBD),58,47-55 Little Bourke Street MELBOURNE VIC 3000,105831,,,,,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,167,0,0,0,0,0,0,0,0,0,TP-2016-191,144.971109,-37.81102419,"{'lon': 144.971109, 'lat': -37.81102419}"
Post May 16,X0001624,COMPLETED,2019,Kensington,2544,54-60 Smith Street KENSINGTON VIC 3031,615421,615422,,,,3,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,TP-2016-1084,144.9341949,-37.7918744,"{'lon': 144.9341949, 'lat': -37.7918744}"
Post May 16,X000192,COMPLETED,2020,Melbourne (CBD),74,386-392 Lonsdale Street MELBOURNE VIC 3000,105739,,,,,19,168,0,118,50,0,0,0,0,0,0,0,0,0,0,480,370,0,0,0,0,0,0,0,0,32,TP-2014-370/A,144.9607943,-37.81236935,"{'lon': 144.9607943, 'lat': -37.81236935}"
Post May 16,X001254,COMPLETED,2020,South Yarra,861,65-67 Park Street SOUTH YARRA VIC 3141,107374,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TP-2015-566,144.9817051,-37.83595338,"{'lon': 144.9817051, 'lat': -37.83595338}"
Post May 16,X001052,COMPLETED,2020,Docklands,1106,697 Collins Street DOCKLANDS VIC 3008,692621,,,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49965,1400,0,0,0,0,0,0,0,80,0,TPM-2014-9/A,144.9517627,-37.82077675,"{'lon': 144.9517627, 'lat': -37.82077675}"
Post May 16,X000752,COMPLETED,2020,Southbank,747,52-66 Dorcas Street SOUTHBANK VIC 3006,664090,110457,,,,23,244,0,190,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,163,78,TPM-2014-5,144.9680095,-37.83047511,"{'lon': 144.9680095, 'lat': -37.83047511}"
Post May 16,X000753,COMPLETED,2020,Southbank,747,52-66 Dorcas Street SOUTHBANK VIC 3006,664090,110457,,,,23,248,0,117,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,162,86,TPM-2014-5,144.9680095,-37.83047511,"{'lon': 144.9680095, 'lat': -37.83047511}"
Post May 16,X0001660,COMPLETED,2020,Melbourne (CBD),23,433-455 Collins Street MELBOURNE VIC 3000,102100,,,,,41,250,0,65,145,40,0,0,0,0,294,0,294,0,0,49343,1076,0,0,0,0,0,0,0,466,500,ID-2015-6,144.9598761,-37.81797807,"{'lon': 144.9598761, 'lat': -37.81797807}"
Post May 16,X000931,COMPLETED,2020,Southbank,811,68-82 Southbank Boulevard SOUTHBANK VIC 3006,110766,,,,,99,1060,0,300,600,160,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,600,241,TPM-2013-4,144.9639239,-37.8232151,"{'lon': 144.9639239, 'lat': -37.8232151}"
Post May 16,X0002603,COMPLETED,2020,North Melbourne,328,89-97 Haines Street NORTH MELBOURNE VIC 3051,104584,104584,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,481,0,6,TP-2017-743,144.9449144,-37.79867725,"{'lon': 144.9449144, 'lat': -37.79867725}"
Post May 16,X000093,COMPLETED,2021,Melbourne (CBD),41,134-160 Spencer Street MELBOURNE VIC 3000,108965,,,,,78,780,0,236,544,0,0,0,0,0,160,0,160,0,0,0,313,0,0,0,0,0,0,0,110,0,TPM-2014-32,144.953752,-37.81738965,"{'lon': 144.953752, 'lat': -37.81738965}"
Post May 16,X001567,COMPLETED,2021,Melbourne (CBD),11,33-35 King Street MELBOURNE VIC 3000,105295,,,,,31,0,0,0,0,0,0,0,0,0,256,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,TP-2013-666/C,144.9568891,-37.81962535,"{'lon': 144.9568891, 'lat': -37.81962535}"
Post May 16,X000175,COMPLETED,2021,Melbourne (CBD),71,244-276 Spencer Street MELBOURNE VIC 3000,108962,,,,,80,663,0,241,324,98,0,0,0,0,263,0,263,0,0,0,1194,0,0,0,0,0,0,0,465,0,TPM-2012-1/A,144.9526397,-37.81446556,"{'lon': 144.9526397, 'lat': -37.81446556}"
Post May 16,X001528,COMPLETED,2021,Melbourne (CBD),74,374-380 Lonsdale Street MELBOURNE VIC 3000,105741,,,,,68,728,0,288,440,0,0,0,0,0,312,0,312,0,0,1152,440,0,0,0,0,0,456,0,456,728,TPM-2011-48/A,144.9611142,-37.81202605,"{'lon': 144.9611142, 'lat': -37.81202605}"
Post May 16,X0002614,COMPLETED,2021,Carlton,205,114-152 Grattan Street CARLTON VIC 3053,104469,,,,,13,0,0,0,0,0,274,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,ID-2017-2,144.9648073,-37.79996957,"{'lon': 144.9648073, 'lat': -37.79996957}"
Post May 16,X0002200,COMPLETED,2021,North Melbourne,334,141 Arden Street NORTH MELBOURNE VIC 3051,105789,,,,,4,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,TP-2016-247/A,144.9450897,-37.80071341,"{'lon': 144.9450897, 'lat': -37.80071341}"
Post May 16,X0008409,COMPLETED,2021,West Melbourne (Residential),441,177-231 Rosslyn Street WEST MELBOURNE VIC 3003,102956,,,,,16,118,0,28,68,22,0,0,0,0,0,0,0,0,0,1433,446,0,0,0,0,0,0,0,0,0,TPM-2014-22/B,144.9486,-37.8102,"{'lon': 144.9486, 'lat': -37.8102}"
Post May 16,X0008411,COMPLETED,2021,West Melbourne (Residential),441,177-231 Rosslyn Street WEST MELBOURNE VIC 3003,102956,,,,,8,56,0,6,36,14,0,0,0,0,0,0,0,0,0,0,769,0,0,0,0,0,0,0,0,0,TPM-2014-22/B,144.9486,-37.8102,"{'lon': 144.9486, 'lat': -37.8102}"
Post May 16,X0003603,COMPLETED,2021,Port Melbourne,787,24 Cook Street PORT MELBOURNE VIC 3207,640580,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,175,0,449,0,0,0,0,0,25,0,TP-2018-141,144.9147291,-37.83167383,"{'lon': 144.9147291, 'lat': -37.83167383}"
Post May 16,X0003602,COMPLETED,2021,Port Melbourne,787,26 Cook Street PORT MELBOURNE VIC 3207,640579,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,234,0,0,0,0,0,0,0,27,0,TP-2018-131,144.9149138,-37.83155206,"{'lon': 144.9149138, 'lat': -37.83155206}"
Post May 16,X0002207,COMPLETED,2021,Parkville,903,182-190 The Avenue PARKVILLE VIC 3052,100616,,,,,3,2,1,0,1,0,18,25,25,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,TP-2017-636,144.9577784,-37.7832279,"{'lon': 144.9577784, 'lat': -37.7832279}"
Post May 16,X0006200,COMPLETED,2021,Parkville,931,"State Netball Hockey Centre, 10 Brens Drive, Parkville, 3052",107427,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,203,0,0,0,0,9146,0,0,88,52,ID-2019-1,144.9476927,-37.78535022,"{'lon': 144.9476927, 'lat': -37.78535022}"
Post May 16,X0007800,COMPLETED,2021,Docklands,1110,3-43 Waterfront Way DOCKLANDS VIC 3008,620318,,,,,20,98,0,20,60,18,0,0,0,0,189,0,189,0,0,0,0,0,0,0,0,0,0,0,80,54,TPM-2017-11/A,144.9391,-37.8137,"{'lon': 144.9391, 'lat': -37.8137}"
Post May 16,X001302,COMPLETED,2021,Docklands,773,172-192 Lorimer Street DOCKLANDS VIC 3008,681466,,,,,43,316,0,63,191,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,120,TPM-2015-33,144.9334673,-37.8216735,"{'lon': 144.9334673, 'lat': -37.8216735}"
Post May 16,X0005612,COMPLETED,2021,Melbourne (CBD),115,480-488 Elizabeth Street MELBOURNE VIC 3000,103296,103297,,,,52,0,0,0,0,0,657,909,909,0,0,0,0,0,0,845,0,0,0,0,0,0,0,0,0,204,TPMR-2015-14/B,144.9604777,-37.80751631,"{'lon': 144.9604777, 'lat': -37.80751631}"
Post May 16,X0007610,COMPLETED,2022,Docklands,1110,"476 Docklands Drive, Docklands, 3008",580075,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704,0,4125,0,0,0,0,0,0,1,0,TP-2019-936,144.9357779,-37.81432653,"{'lon': 144.9357779, 'lat': -37.81432653}"
Post May 16,X0001603,COMPLETED,2022,Carlton,264,557-591 Swanston Street CARLTON VIC 3053,101269,,,,,30,0,0,0,0,0,589,871,871,0,0,0,0,0,0,62,799,0,0,0,0,0,0,0,0,179,TPM-2016-27,144.9628177,-37.80518048,"{'lon': 144.9628177, 'lat': -37.80518048}"
Post May 16,X0004202,COMPLETED,2022,Southbank,815,256-258 City Road SOUTHBANK VIC 3006,110389,110390,,,,59,405,1,112,286,6,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,76,145,TPMR-2012-22/A,144.9594925,-37.82591571,"{'lon': 144.9594925, 'lat': -37.82591571}"
Post May 16,X0001609,COMPLETED,2022,Docklands,1109,375-381 Docklands Drive DOCKLANDS VIC 3008,560005,,,,,20,172,0,80,84,8,0,0,0,0,0,0,0,0,0,1203,336,0,0,0,0,0,0,0,164,153,TP-2016-976,144.9416251,-37.81377348,"{'lon': 144.9416251, 'lat': -37.81377348}"
Post May 16,X0005214,COMPLETED,2022,Melbourne (CBD),66,"24-32 Heffernan Lane, Melbourne, 3000",104783,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,0,0,0,0,0,0,0,0,0,TP-2018-929,144.96679,-37.81143916,"{'lon': 144.96679, 'lat': -37.81143916}"
Post May 16,X0009605,COMPLETED,2022,Melbourne (CBD),47,"23-25 Coromandel Place, Melbourne, 3000",102196,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,36,0,0,0,0,0,0,0,0,6,TP-2020-634,144.9689912,-37.81306463,"{'lon': 144.9689912, 'lat': -37.81306463}"
Post May 16,X0010203,COMPLETED,2022,West Melbourne (Residential),426,"512-544 Spencer Street, West Melbourne, 3003",108936,,,,,8,145,0,75,66,4,0,0,0,0,0,0,0,0,0,0,2405,0,0,0,0,0,0,0,207,87,TPM-2017-5/A,144.9488,-37.8079,"{'lon': 144.9488, 'lat': -37.8079}"
Post May 16,X0003200,COMPLETED,2022,West Melbourne (Residential),101,"407-415 King Street, West Melbourne, 3003",105327,,,,,19,0,0,0,0,0,308,362,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,TP-2017-931/A,144.9527255,-37.81068398,"{'lon': 144.9527255, 'lat': -37.81068398}"
